article_id,group_name,matched_term,sentence_index,sentence_text,token_count,mention_count,quote_count,quoted_context,active_voice,passive_voice,dehumanizing,criminalizing,collectivizing,erasure_of_civilian_status,incitement_displacement,incitement_destruction,discrediting_journalists,censorship_repression,victimizing,humanizing,violence_positive,violence_negative,ideology_positive,ideology_negative,language_of_death_direct,language_of_death_euphemistic,adjectives_positive,adjectives_negative,political_legitimacy,credibility_positive,credibility_negative,emotion_trauma,journalist_professionalism_positive,journalist_professionalism_negative
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,1,"07.10.2023 POLITIK
https://www.sueddeutsche.de/politik/israel-nahost-hamas-fragen-und-antworten-1.6277173
Israel und die Hamas
Antworten auf die wichtigsten Fragen zum Krieg
Tausende Raketen, viele Tote auf beiden Seiten: Zwischen Israel und der Hamas eskaliert die Gewalt.",37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,1,"07.10.2023 POLITIK
https://www.sueddeutsche.de/politik/israel-nahost-hamas-fragen-und-antworten-1.6277173
Israel und die Hamas
Antworten auf die wichtigsten Fragen zum Krieg
Tausende Raketen, viele Tote auf beiden Seiten: Zwischen Israel und der Hamas eskaliert die Gewalt.",37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,3,"Von Dominik Fürst, Peter Münch und Sina-Maria Schweikle
Was ist in Israel passiert?",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,palästinenser,4,Bei einem Überraschungsangriff haben militante Palästinenser seit Samstagmorgen vom Gazastreifen aus mehrere Tausend Raketen auf Israel abgefeuert.,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,4,Bei einem Überraschungsangriff haben militante Palästinenser seit Samstagmorgen vom Gazastreifen aus mehrere Tausend Raketen auf Israel abgefeuert.,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,gaza,6,"Die radikal-islamische Hamas, die in Gaza herrscht und für die Attacken verantwortlich ist, verkündete den Beginn einer ""Militäroperation"" und sprach von 5000 Raketen - Israels Militär bestätigte immerhin die Hälfte.",29,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israelis,8,"Mindestens 200 Israelis starben bei den Angriffen nach Behördenangaben, mehr als 1450 wurden verletzt.",14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israelis,10,Es gab unbestätigte Berichte von Geiselnahmen und Entführungen von Israelis in den Gazastreifen.,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,gaza,14,Vor allem in den ersten Stunden der Angriffe aus Gaza verbreiteten sich Hilferufe der israelischen Bevölkerung im Süden des Landes.,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,palästinenser,16,"Normalerweise werden die Aktivitäten der Palästinenser in Gaza streng überwacht, an der Grenze gibt es immer wieder gewaltsame Auseinandersetzungen mit israelischen Soldaten.",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,gaza,16,"Normalerweise werden die Aktivitäten der Palästinenser in Gaza streng überwacht, an der Grenze gibt es immer wieder gewaltsame Auseinandersetzungen mit israelischen Soldaten.",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,17,"Es ist eine tragische Ironie der Geschichte, dass die neue Eskalation Israel fast auf den Tag genau 50 Jahre nach Beginn des Jom-Kippur-Kriegs wieder unvorbereitet trifft.",26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israelische,19,Schon zwei Stunden nach dem ersten Raketenbeschuss flogen israelische Kampfjets Angriffe auf den Gazastreifen.,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israelische,23,"Wie auch Ministerpräsident Benjamin Netanjahu betonte er: ""Wir werden diesen Krieg gewinnen."" Die israelische Armee teilte mit, es seien unter anderem 17 Militäranlagen und vier Kommandozentren der Hamas angegriffen worden.",30,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,palästinenser,27,"Hier leben mehr als zwei Millionen Palästinenser auf relativ engem Raum, viele leiden unter schwierigen Lebensbedingungen, hoher Arbeitslosigkeit, Armut und eingeschränkter Gesundheitsversorgung.",22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,28,"An der Grenze zu Israel gibt es immer wieder gewaltsame Proteste, wenngleich die jetzige Eskalation eine neue Qualität aufweist.",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,29,"Israel hat den Gazastreifen im Sechstagekrieg 1967 besetzt, erst 2005 zog das Land seine Siedler und Truppen ab, behielt jedoch eine Blockade über die Land- und Seegrenzen bei.",28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,30,"Die von EU, USA und Israel als Terrororganisation eingestufte Hamas riss 2007 gewaltsam die alleinige im Macht im Gazastreifen an sich.",21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,34,"Bundeskanzler Olaf Scholz versichert seine Solidarität, die USA wollen nach eigenen Angaben sicherstellen, dass Israel ""über die notwendigen Mittel zur Selbstverteidigung"" verfügt.",22,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,35,"In den arabischen Welt sind die Reaktionen unterschiedlich, die libanesische Hisbollah-Miliz sowie Iran begrüßen den Angriff auf Israel, während Saudi-Arabien zu einem sofortigen Ende der Gewalt aufruft.",27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,36,Israel und Saudi-Arabien haben sich in den vergangenen Monaten nach Angaben der USA immer mehr einer Normalisierung ihrer Beziehungen angenähert.,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,39,Israel durchlebt die innenpolitisch unruhigsten Zeiten seit seiner Gründung.,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israelis,41,"Hunderttausende Israelis gehen regelmäßig auf die Straßen, um gegen die geplante Justizreform der Regierung Netanjahu zu demonstrieren.",17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,44,"Immer wieder gibt es Auseinandersetzungen an der Grenze zum Nachbarland Libanon, mit dem sich Israel noch offiziell im Krieg befindet.",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,46,Im Angesicht der Bedrohung scheint Israel jedoch innenpolitisch zusammenzurücken.,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,palästinenser,49,"Der Angriff der Hamas war koordiniert und groß angelegt, auf einen schnellen Waffenstillstand scheinen es die militanten Palästinenser nicht abgesehen zu haben.",22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,israel,51,In der Vergangenheit hatte Kairo immer wieder zwischen Israel und militanten Palästinenserfraktionen im Gazastreifen vermittelt.,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,1,"07.10.2023 POLITIK
https://www.sueddeutsche.de/politik/israel-gaza-krieg-reaktionen-1.6276869
Eskalation in Nahost
Biden: ""Die USA stehen an der Seite Israels""
Der US-Präsident sichert Israel uneingeschränkte Solidarität zu.",29,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,2,Bundeskanzler Scholz und andere Politiker weltweit verurteilen die palästinensischen Angriffe auf Israel.,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,3,"Mehrere arabische Staaten geben Israel die Schuld, andere rufen beide Seiten zur Mäßigung auf.",14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,5,"Politiker weltweit reagieren auf die Angriffe der radikal-islamischen Hamas auf Israel, die sich am frühen Samstagmorgen binnen weniger Stunden zu einem neuen Krieg in Nahost ausgewachsen haben.",27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,6,Die USAhaben den Angriff der Hamas verurteilt und Israel ihre Unterstützung versichert.,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,7,"Präsident Joe Bidensagte im Weißen Haus in einem kurzen Statement: ""Die USA stehen an der Seite Israels."" Die Welt habe ""abstoßende Bilder"" aus Israel mit Tausenden Raketen sehen müssen, die auf Städte herabregnen, erklärte er weiter.",36,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,8,"Er nannte die Geschehnisse herzzerreißend und sagte, er habe US-Diplomaten, -Geheimdienste und -Militärs angewiesen, mit ihren israelischen Gegenübern zusammenzuarbeiten, ""damit Israel alles hat, was es braucht"".",26,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,9,"""Israel hat ein Recht darauf, sich selbst und sein Volk zu verteidigen"", hatte Biden schon zuvor in einer Pressemitteilung unterstrichen.",20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,10,"""Die Vereinigten Staaten warnen alle anderen Gruppen, die Israel gegenüber feindselig eingestellt sind, aus dieser Situation Kapital schlagen zu wollen"", hatte Biden erklärt.",23,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israelische,13,"""Die USA verurteilen uneingeschränkt die grundlosen Angriffe auf israelische Zivilisten durch Hamas-Terroristen"", teilte Adrienne Watson am Samstag mit.",18,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,14,Auch der französische Präsident Emmanuel Macronhat Israel am Abend Solidarität zugesichert.,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,gaza,16,"""Ich verurteile die Angriffe, die von Gaza aus gegen Israel, seine Soldaten und seine Bevölkerung geführt werden"", sagte Macron.",19,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,16,"""Ich verurteile die Angriffe, die von Gaza aus gegen Israel, seine Soldaten und seine Bevölkerung geführt werden"", sagte Macron.",19,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,17,"""Frankreich ist solidarisch mit Israel und den Israelis, hält an ihrer Sicherheit und ihrem Recht auf Selbstverteidigung fest.""
Wie der Élyséepalast mitteilte, führte Macron außerdem Gespräche mit dem ägyptischen Präsidenten Abdel Fattah al-Sisi, Palästinenserpräsident Mahmud Abbas und dem geschäftsführenden libanesischen Ministerpräsident Nadschib Mikati.",43,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israelis,17,"""Frankreich ist solidarisch mit Israel und den Israelis, hält an ihrer Sicherheit und ihrem Recht auf Selbstverteidigung fest.""
Wie der Élyséepalast mitteilte, führte Macron außerdem Gespräche mit dem ägyptischen Präsidenten Abdel Fattah al-Sisi, Palästinenserpräsident Mahmud Abbas und dem geschäftsführenden libanesischen Ministerpräsident Nadschib Mikati.",43,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,18,"Macron habe seine Besorgnis über die Lage zum Ausdruck gebracht und dazu aufgerufen, die Terroranschläge gegen Israel, seine Soldaten und seine Bevölkerung unmissverständlich zu verurteilen.",25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,20,"Israel müsse ""die provokativen Praktiken der Besatzung"" und die ""Politik der Ausweitung der Siedlungen"" beenden, teilt das kuwaitische Außenministerium mit.",20,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,21,"Israel müsse seine ""unverhohlenen Angriffe"" stoppen.",6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,23,Auch für Katarist allein Israel für die Eskalation der Gewalt im Konflikt mit den Palästinensern verantwortlich.,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israelis,26,"Das saudi-arabische Außenministeriumruft zu einer ""sofortigen Beendigung der Gewalt zwischen Israelis und Palästinensern"" auf.",14,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,29,Israel und Saudi-Arabien nähern sich nach Angaben der USA in den vergangenen Monaten immer mehr einer Normalisierung ihrer Beziehungen an.,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,32,"""Erschreckende Nachrichten erreichen uns heute aus #Israel.",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,gaza,33,Der Raketenbeschuss aus Gaza und die eskalierende Gewalt erschüttern uns zutiefst.,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,36,"Israel hat unsere volle Solidarität & das völkerrechtlich verbriefte Recht, sich gegen Terror zu verteidigen."" In einem Statement der Ministerin heißt es: ""Schon jetzt ist klar, dieser Tag ist eine Zäsur, ein präzedenzloser Akt der Eskalation durch die Hamas"", heißt es in einem Statement.",43,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,41,"""Israel muss sich gegen brutalen Terror verteidigen.",7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,43,Auch die christlichen Kirchenin Deutschland solidarisierten sich mit Israel.,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,45,"""Unsere Gedanken und Gebete sind bei den Menschen in Israel, deren Land wir noch vor wenigen Tagen besucht haben"", versicherte die westfälische Präses.",23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,46,Die katholischen Bischöfe in Deutschland haben die Angriffe der palästinensischen Hamas auf Israel als feige verurteilt.,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,general_journalists,medien,47,"""Einmal mehr wurde die hässliche Schraube der Gewalt weitergedreht und eine neue gefährliche Eskalation in Gang gesetzt"", beklagte der Vorsitzende der Deutschen Bischofskonferenz, Georg Bätzing, am Samstag in den Sozialen Medien.",31,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,49,"Israel hat das Recht, sich gegen solche abscheulichen Angriffe zu verteidigen.""
EU-Ratspräsident Charles Michelverurteilte die ""wahllosen Angriffe"" gegen Israel und seine Bevölkerung, die unschuldigen Bürgern Terror und Gewalt angetan hätten.",30,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,49,"Israel hat das Recht, sich gegen solche abscheulichen Angriffe zu verteidigen.""
EU-Ratspräsident Charles Michelverurteilte die ""wahllosen Angriffe"" gegen Israel und seine Bevölkerung, die unschuldigen Bürgern Terror und Gewalt angetan hätten.",30,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,54,"Der britische Außenminister James Cleverlynannte die Angriffe der Hamas furchtbar und schrieb bei X: ""Das Vereinigte Königreich wird immer Israels Recht auf Selbstverteidigung unterstützen.""
Deutschlands Botschafter in Israel, Steffen Seibert, rief Deutsche im Land auf, sich angesichts des Raketenbeschusses in der Nähe von Schutzräumen aufzuhalten.",45,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,gaza,55,"Auf X schrieb Seibert: ""An alle Landsleute in Israel: Der Raketenbeschuss aus Gaza dauert an, es besteht insgesamt erhöhte Gefahr."" Wichtig sei, sich über die Lage zu informieren und den Anweisungen der Sicherheitskräfte zu folgen.",35,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,55,"Auf X schrieb Seibert: ""An alle Landsleute in Israel: Der Raketenbeschuss aus Gaza dauert an, es besteht insgesamt erhöhte Gefahr."" Wichtig sei, sich über die Lage zu informieren und den Anweisungen der Sicherheitskräfte zu folgen.",35,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,palästinenser,56,"""Passen Sie auf sich auf!""
Italiens Ministerpräsidentin Giorgia Meloniunterstützt Israels Recht auf Selbstverteidigung und kündigte an: ""Der Terror wird niemals die Oberhand gewinnen.""
Das ukrainische Außenministeriumerklärte seine Solidarität mit Israel und schrieb auf X: ""Die Ukraine verurteilt aufs Schärfste die andauernden Terroranschläge gegen Israel, einschließlich der Raketenangriffe auf die Zivilbevölkerung in Jerusalem und Tel Aviv.""
Iran begrüßt Angriff der Palästinenser
Russlandsteht nach eigenen Angaben wegen der Eskalation im Konflikt zwischen Israel und den Palästinensern in Kontakt mit beiden Seiten und auch mit arabischen Ländern.",84,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,56,"""Passen Sie auf sich auf!""
Italiens Ministerpräsidentin Giorgia Meloniunterstützt Israels Recht auf Selbstverteidigung und kündigte an: ""Der Terror wird niemals die Oberhand gewinnen.""
Das ukrainische Außenministeriumerklärte seine Solidarität mit Israel und schrieb auf X: ""Die Ukraine verurteilt aufs Schärfste die andauernden Terroranschläge gegen Israel, einschließlich der Raketenangriffe auf die Zivilbevölkerung in Jerusalem und Tel Aviv.""
Iran begrüßt Angriff der Palästinenser
Russlandsteht nach eigenen Angaben wegen der Eskalation im Konflikt zwischen Israel und den Palästinensern in Kontakt mit beiden Seiten und auch mit arabischen Ländern.",84,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,56,"""Passen Sie auf sich auf!""
Italiens Ministerpräsidentin Giorgia Meloniunterstützt Israels Recht auf Selbstverteidigung und kündigte an: ""Der Terror wird niemals die Oberhand gewinnen.""
Das ukrainische Außenministeriumerklärte seine Solidarität mit Israel und schrieb auf X: ""Die Ukraine verurteilt aufs Schärfste die andauernden Terroranschläge gegen Israel, einschließlich der Raketenangriffe auf die Zivilbevölkerung in Jerusalem und Tel Aviv.""
Iran begrüßt Angriff der Palästinenser
Russlandsteht nach eigenen Angaben wegen der Eskalation im Konflikt zwischen Israel und den Palästinensern in Kontakt mit beiden Seiten und auch mit arabischen Ländern.",84,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,56,"""Passen Sie auf sich auf!""
Italiens Ministerpräsidentin Giorgia Meloniunterstützt Israels Recht auf Selbstverteidigung und kündigte an: ""Der Terror wird niemals die Oberhand gewinnen.""
Das ukrainische Außenministeriumerklärte seine Solidarität mit Israel und schrieb auf X: ""Die Ukraine verurteilt aufs Schärfste die andauernden Terroranschläge gegen Israel, einschließlich der Raketenangriffe auf die Zivilbevölkerung in Jerusalem und Tel Aviv.""
Iran begrüßt Angriff der Palästinenser
Russlandsteht nach eigenen Angaben wegen der Eskalation im Konflikt zwischen Israel und den Palästinensern in Kontakt mit beiden Seiten und auch mit arabischen Ländern.",84,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,palästinenser,58,Iranbegrüßte den Angriff der Palästinenser.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israelische,61,"Die libanesische Miliz Hisbollahbezeichnete die Vorgänge als eine ""entscheidende Antwort"" auf die israelische ""Aggression gegen heilige Stätten."" Seit 1948 befinden sich Israel und sein Nachbarland Libanon im Krieg.",28,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,61,"Die libanesische Miliz Hisbollahbezeichnete die Vorgänge als eine ""entscheidende Antwort"" auf die israelische ""Aggression gegen heilige Stätten."" Seit 1948 befinden sich Israel und sein Nachbarland Libanon im Krieg.",28,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,64,"In der Hauptstadt Ankara sagte Erdoğan: ""Wir rufen die Parteien dazu auf, angesichts der Ereignisse in Israel heute Morgen mit Zurückhaltung zu handeln und von impulsiven Schritten, die die Spannungen verschärfen, abzusehen."" Die Türkei und Israel hatten sich nach einem jahrelangen Zerwürfnis zuletzt um Wiederannäherung bemüht.",46,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,israel,64,"In der Hauptstadt Ankara sagte Erdoğan: ""Wir rufen die Parteien dazu auf, angesichts der Ereignisse in Israel heute Morgen mit Zurückhaltung zu handeln und von impulsiven Schritten, die die Spannungen verschärfen, abzusehen."" Die Türkei und Israel hatten sich nach einem jahrelangen Zerwürfnis zuletzt um Wiederannäherung bemüht.",46,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
